NumeroOrden,AñoOrden,MesOrden,FechaOrden,TipoOrdendeCompra,CodigoProveedor,Proveedor,FormaPago,TipodeCambio,Moneda,CodigoMaterial,DescripcionMaterial,Cantidad,ValorUnitario,ValorTotal,Unidad,EstadoOrdendeCompra
147,2022,Noviembre,15/11/2022 00:00,NORMAL,517,DECCO CHILE SPA,90 DIAS C/FACTURA,898.72,DOLAR,QUQU1163,DECCO ANTIFOAM 032,62,14200,880400,LTS,APROBADA
148,2022,Noviembre,15/11/2022 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,898.72,PESOS,NULL,INSUMOS DE OFICINA,29,16500,478500,NULL,APROBADA
149,2022,Noviembre,15/11/2022 00:00,NORMAL,517,DECCO CHILE SPA,90 DIAS C/FACTURA,898.72,DOLAR,QUCE1121,CERA DECCO 255 EU,175,3400,595000,LTS,APROBADA
150,2022,Noviembre,15/11/2022 00:00,NORMAL,135,QUIMICA ITALQUIM,75 DIAS C/FACTURA,898.72,DOLAR,QUCE1129,CERA PRIMA FRESH 55-GL,126,7300,919800,LTS,APROBADA
151,2022,Noviembre,15/11/2022 00:00,NORMAL,514,SURAGRA S.A,90 DIAS C/FACTURA,898.72,DOLAR,BORA1260,BOLSA RACIMO ZIPLOC POUCH WMSC # 4022 GREEN S / T17-18,112,9100,1019200,UNI,APROBADA
152,2022,Noviembre,16/11/2022 00:00,GENERAL,10144,CRISTIAN TAGLE LARA,30 DIAS C/FACTURA,889.14,PESOS,NULL,CALENDARIO 2023 MURO,30,16600,498000,NULL,APROBADA
153,2022,Agosto,18/08/2022 00:00,NORMAL,103713,SALDO DE CAJAS EXTRAS,60 DIAS C/FACTURA,895.76,DOLAR,CJCT1442,CAJA CTN 406X608X115/123 MAQ/P84-L HEB RED 22-23,128,6300,806400,UNI,APROBADA
153,2022,Agosto,18/08/2022 00:00,NORMAL,103713,SALDO DE CAJAS EXTRAS,60 DIAS C/FACTURA,895.76,DOLAR,CJCT1453,CAJA CTN 406X608X115/123 MAQ/P84-L SWEETUMS UVAS 22-23,76,11800,896800,UNI,APROBADA
153,2022,Agosto,18/08/2022 00:00,NORMAL,103713,SALDO DE CAJAS EXTRAS,60 DIAS C/FACTURA,895.76,DOLAR,CJCT1465,CAJA CTN 406X608X154/162 MAQ/P84-L SWEETUMS NE AMARILLOS (COSTCO) 22-23,32,16700,534400,UNI,APROBADA
153,2022,Agosto,18/08/2022 00:00,NORMAL,103713,SALDO DE CAJAS EXTRAS,60 DIAS C/FACTURA,895.76,DOLAR,CJCT1469,CAJA CTN 406X608X115/123 MAQ/P84-L (6X3) COSTCO BLACK 22-23,68,12300,836400,UNI,APROBADA
153,2022,Agosto,18/08/2022 00:00,NORMAL,103713,SALDO DE CAJAS EXTRAS,60 DIAS C/FACTURA,895.76,DOLAR,FOCT1153,FONDO CTN 300X250X087/94 MAQ/KRAFT C/MANILLA (2.5 KG)  T22-23 CSF,25,17900,447500,UNI,APROBADA
153,2022,Agosto,18/08/2022 00:00,NORMAL,103713,SALDO DE CAJAS EXTRAS,60 DIAS C/FACTURA,895.76,DOLAR,TACT1218,TAPA CTN 304X253X092/097 MAQ/JOYVIO (2.5 KG) T22-23,56,15200,851200,UNI,APROBADA
154,2022,Noviembre,16/11/2022 00:00,GENERAL,10144,CRISTIAN TAGLE LARA,30 DIAS C/FACTURA,889.14,PESOS,NULL,TARJETAS VISITAS MANUEL ELGUETA,93,10600,985800,NULL,APROBADA
155,2022,Noviembre,16/11/2022 00:00,GENERAL,103667,TEKKROM ACCION GRAFICA COMPA�IA LTDA,30 DIAS C/FACTURA,889.14,PESOS,NULL,CALENDRIO ESCRITORIO 2023,99,9100,900900,NULL,APROBADA
155,2022,Noviembre,16/11/2022 00:00,GENERAL,103667,TEKKROM ACCION GRAFICA COMPA�IA LTDA,30 DIAS C/FACTURA,889.14,PESOS,NULL,DISE�O,52,14200,738400,NULL,APROBADA
156,2022,Noviembre,16/11/2022 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,889.14,PESOS,NULL,INSUMOS CAFETERIA Y ASEO,151,4100,619100,NULL,APROBADA
157,2022,Noviembre,16/11/2022 00:00,GENERAL,10318,INVERSIONES CIELO CUATRO SPA,30 DIAS C/FACTURA,889.14,PESOS,NULL,PA�O PROWIPE LIMPIEZA MEDIA +PLUS ROLLO 1000 ,26,17900,465400,NULL,APROBADA
158,2022,Noviembre,16/11/2022 00:00,GENERAL,268,COMPA�IA AGROPECUARIA COPEVAL S.A.,30 DIAS C/FACTURA,889.14,PESOS,NULL,TIJERAS DE RALEO OREJONAS JL,111,9500,1054500,NULL,APROBADA
158,2022,Noviembre,16/11/2022 00:00,GENERAL,268,COMPA�IA AGROPECUARIA COPEVAL S.A.,30 DIAS C/FACTURA,889.14,PESOS,NULL,YUNQUE TIJERA FELCO 31,63,14600,919800,NULL,APROBADA
158,2022,Noviembre,16/11/2022 00:00,GENERAL,268,COMPA�IA AGROPECUARIA COPEVAL S.A.,30 DIAS C/FACTURA,889.14,PESOS,NULL,HOJA TIJERA FELCO 31,40,16900,676000,NULL,APROBADA
158,2022,Noviembre,16/11/2022 00:00,GENERAL,268,COMPA�IA AGROPECUARIA COPEVAL S.A.,30 DIAS C/FACTURA,889.14,PESOS,NULL,TIJERA FELCO 31,149,5200,774800,NULL,APROBADA
159,2022,Noviembre,16/11/2022 00:00,GENERAL,10314,TATTERSALL AGROINSUMOS SA,30 DIAS C/FACTURA,889.14,PESOS,NULL,KILOS ACIDO FOSFORICO ,96,9400,902400,NULL,APROBADA
159,2022,Noviembre,16/11/2022 00:00,GENERAL,10314,TATTERSALL AGROINSUMOS SA,30 DIAS C/FACTURA,889.14,PESOS,NULL,KILOS SULFATO DE MAGNESIO ,70,12500,875000,NULL,APROBADA
160,2022,Noviembre,17/11/2022 00:00,GENERAL,10300,COMERCIAL GRANTECH LIMITADA,CONTADO,895.68,PESOS,NULL,BALANZA 30 KG /1 GR CONTADORA,18,17900,322200,NULL,APROBADA
161,2022,Noviembre,18/11/2022 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,920.86,DOLAR,CJCT1334,CAJA CTN 404X508X121/125 MAQ/P84-L ENJOY GRAPES T18-19,21,17300,363300,UNI,APROBADA
161,2022,Noviembre,18/11/2022 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,920.86,DOLAR,CJCT1433,CAJA CTN 406X608X115/123 MAQ/P84-L (6X3) COSTCO GREEN 21-22,9,19400,174600,UNI,APROBADA
161,2022,Noviembre,18/11/2022 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,920.86,DOLAR,CJCT1434,CAJA CTN 406X608X115/123 MAQ/P84-L HEB GREEN 22-23,122,7700,939400,UNI,APROBADA
161,2022,Noviembre,18/11/2022 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,920.86,DOLAR,CJCT1442,CAJA CTN 406X608X115/123 MAQ/P84-L HEB RED 22-23,97,9400,911800,UNI,APROBADA
161,2022,Noviembre,18/11/2022 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,920.86,DOLAR,CJCT1450,CAJA CTN 406X608X115/123 MAQ/P84-L (6X3) COSTCO RED 21-22,25,3700,92500,UNI,APROBADA
161,2022,Noviembre,18/11/2022 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,920.86,DOLAR,CJCT1453,CAJA CTN 406X608X115/123 MAQ/P84-L SWEETUMS UVAS 22-23,152,5800,881600,UNI,APROBADA
161,2022,Noviembre,18/11/2022 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,920.86,DOLAR,CJCT1458,CAJA CTN 406X608X115/123 MAQ/P84-L GESEX NEGRA GRAPES T.17-1,147,5600,823200,UNI,APROBADA
162,2022,Noviembre,18/11/2022 00:00,NORMAL,10236,TRUPAL S.A,120 DIAS C/FACTURA,920.86,DOLAR,PECJ1118,CAJA CTN 406X608X127/133 MAQ COSTCO RED SEEDLESS T21-22,1,20600,20600,UNI,APROBADA
163,2022,Noviembre,18/11/2022 00:00,GENERAL,595,MARCO ANTONIO PONCE REYES,30 DIAS C/FACTURA,920.86,PESOS,NULL,SERVICIOS AGRICOLAS,48,14500,696000,NULL,APROBADA
164,2022,Noviembre,18/11/2022 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,920.86,PESOS,GNGN1109,FILM PREESTIRADO MANUAL (1.890 KG X UNI),94,10400,977600,UNI,APROBADA
165,2022,Noviembre,21/11/2022 00:00,NORMAL,10229,SURAGRA SAC,90 DIAS C/FACTURA,929.3,DOLAR,PECL1101,CLAMSHELL PET 3 LBS UVAS SAM�S ALT 126,13,17900,232700,UNI,APROBADA
166,2022,Noviembre,21/11/2022 00:00,GENERAL,103708,M_MUEBLES,CONTADO,929.3,PESOS,NULL,MANTENIMIENTO KARDEX,153,5700,872100,NULL,APROBADA
167,2022,Noviembre,21/11/2022 00:00,GENERAL,10355,IMPORTADORA Y EXPORTADORA ESTADO LTDA,30 DIAS C/FACTURA,929.3,PESOS,NULL,REGALOS FIESTA DE NAVIDAD,33,16200,534600,NULL,APROBADA
168,2022,Noviembre,21/11/2022 00:00,NORMAL,182,CARTOCOR CHILE S.A.,120 DIAS C/FACTURA,929.3,DOLAR,CJCT1402,CAJA CTN 406X608X115/123 MAQ/P84-L WMSC GRAPES T.16-17,72,12500,900000,UNI,APROBADA
168,2022,Noviembre,21/11/2022 00:00,NORMAL,182,CARTOCOR CHILE S.A.,120 DIAS C/FACTURA,929.3,DOLAR,CJCT1498,CAJA CTN 406X608X115/123 MAQ/P84-L GESEX NEGRA GRAPES 18-19,164,3200,524800,UNI,APROBADA
169,2022,Noviembre,21/11/2022 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,929.3,DOLAR,CJCT1410,CAJA CTN 406X608X125/133 MAQ/P84-L GESEX FRESH FRUIT T18-19,99,9600,950400,UNI,APROBADA
169,2022,Noviembre,21/11/2022 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,929.3,DOLAR,CJCT1415,CAJA CTN 406X608X125/133 MAQ/P84-1 ENJOY GRAPES T20-21,159,4800,763200,UNI,APROBADA
169,2022,Noviembre,21/11/2022 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,929.3,DOLAR,CJCT1449,CAJA CTN 406X608X127/133 MAQ/P84-L GESEX VERDE GRAPES T.17-18,93,8100,SIN REGISTRO,UNI,APROBADA
169,2022,Noviembre,21/11/2022 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,929.3,DOLAR,CJCT1488,CAJA CTN 406X608X115/123 MAQ/P84-L ARTESANO 22-23,113,9500,1073500,UNI,APROBADA
170,2022,Noviembre,21/11/2022 00:00,NORMAL,82,INTERNATIONAL PAPER CARTONES S.A.,120 DIAS C/FACTURA,929.3,DOLAR,CJCT1268,CAJA CTN 300X500X110/118 AUTO GESEX NEGRA TREE FRUIT 18-19,27,17800,SIN REGISTRO,UNI,APROBADA
171,2022,Noviembre,21/11/2022 00:00,GENERAL,10242,SEGURIDAD AMERICA CERT LIMITADA,30 DIAS C/FACTURA,929.3,PESOS,NULL,TEAMVIEWER CORPORATE CON 3 CANALES-1Y,123,8500,1045500,NULL,PENDIENTE
172,2022,Noviembre,21/11/2022 00:00,GENERAL,10349,VIMAR GROUP SPA,30 DIAS C/FACTURA,929.3,DOLAR,NULL,11DUS3RS00-LENOVO THINKCENTRE I7 8GB 256GB,51,15400,785400,NULL,APROBADA
173,2022,Noviembre,22/11/2022 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,947.06,PESOS,NULL,PEDIDO MATERIALES ESCRITORIO,1,20300,20300,NULL,PENDIENTE
174,2022,Noviembre,22/11/2022 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,947.06,PESOS,NULL,PEDIDO MATERIALES ASEO Y CAFETERIA,147,6200,911400,NULL,PENDIENTE
175,2022,Noviembre,22/11/2022 00:00,NORMAL,486,PRODUCTOS DE EMPAQUE LTDA,90 DIAS C/FACTURA,947.06,DOLAR,CTAB1115,ABSOR PAD 170X230 BILAMINAR,32,17500,560000,UNI,APROBADA
176,2022,Noviembre,22/11/2022 00:00,NORMAL,46,UNITED PLASTIC CORPORATION S.A.,C/F US$ AL 21/04-21/05-21/06,947.06,DOLAR,GNGN1114,ESPUMA EN CRUZ PARA CJS COSECHERA 400X600,3,11700,35100,UNI,APROBADA
177,2022,Noviembre,22/11/2022 00:00,GENERAL,103714,FERNANDO ANTONIO AGUAYO OVANDO,30 DIAS C/FACTURA,947.06,PESOS,NULL,TIMBRES SELLO AUTOMATICOS S 912,154,4600,708400,NULL,PENDIENTE
178,2022,Noviembre,22/11/2022 00:00,GENERAL,10341,YALITECH,30 DIAS C/FACTURA,947.06,PESOS,NULL,TERMOMETRO DE PINCHO SUPER -FAST MINI,45,15100,679500,NULL,APROBADA
178,2022,Noviembre,22/11/2022 00:00,GENERAL,10341,YALITECH,30 DIAS C/FACTURA,947.06,PESOS,NULL,DESPACHO,19,18300,347700,NULL,APROBADA
179,2022,Noviembre,22/11/2022 00:00,GENERAL,103714,FERNANDO ANTONIO AGUAYO OVANDO,CONTADO,947.06,PESOS,NULL,SELLO AUTOMATICO S-912,27,16900,456300,NULL,PENDIENTE
179,2022,Noviembre,22/11/2022 00:00,GENERAL,103714,FERNANDO ANTONIO AGUAYO OVANDO,CONTADO,947.06,PESOS,NULL,SELLO AUTOMATIO S-915 (NEUTRO),105,8500,892500,NULL,PENDIENTE
180,2022,Noviembre,22/11/2022 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,947.06,PESOS,ADST1541,ADH STICKER GESEX CAB CJ PLASTICO 18.00X9.00 T18-19,115,8300,954500,UNI,APROBADA
181,2022,Noviembre,23/11/2022 00:00,NORMAL,514,SURAGRA S.A,90 DIAS C/FACTURA,935.29,DOLAR,CTAB1113,ABSOR PAD 160X230 CON PLASTICO (2.0KG),15,19100,286500,UNI,APROBADA
182,2022,Noviembre,23/11/2022 00:00,GENERAL,159,DISTRIBUIDORA AGRICOLA BUIN LTDA.,30 DIAS C/FACTURA,935.29,PESOS,NULL,ROLLOS MINI RACSCHEL NEGRO ,25,17500,437500,NULL,APROBADA
182,2022,Noviembre,23/11/2022 00:00,GENERAL,159,DISTRIBUIDORA AGRICOLA BUIN LTDA.,30 DIAS C/FACTURA,935.29,PESOS,NULL,GUANTE PVC ROJO 35 CM 14 ACIDO,145,5700,826500,NULL,APROBADA
182,2022,Noviembre,23/11/2022 00:00,GENERAL,159,DISTRIBUIDORA AGRICOLA BUIN LTDA.,30 DIAS C/FACTURA,935.29,PESOS,NULL,RECOLECTOR DE HOJAS C/MANGO PISCINA,182,1900,345800,NULL,APROBADA
182,2022,Noviembre,23/11/2022 00:00,GENERAL,159,DISTRIBUIDORA AGRICOLA BUIN LTDA.,30 DIAS C/FACTURA,935.29,PESOS,NULL,AMARRA CABLE 4.8 MM,48,16200,777600,NULL,APROBADA
182,2022,Noviembre,23/11/2022 00:00,GENERAL,159,DISTRIBUIDORA AGRICOLA BUIN LTDA.,30 DIAS C/FACTURA,935.29,PESOS,NULL,ESCOBA PLASTICA CLORINDA,118,8200,967600,NULL,APROBADA
183,2022,Noviembre,23/11/2022 00:00,GENERAL,103715,ATACAMA CHEMICAL LTDA ,30 DIAS C/FACTURA,935.29,PESOS,NULL,BOMBA SIFON ,15,19400,291000,NULL,APROBADA
184,2022,Noviembre,23/11/2022 00:00,GENERAL,268,COMPA�IA AGROPECUARIA COPEVAL S.A.,30 DIAS C/FACTURA,935.29,PESOS,NULL,CAPACHOS MANZANROS VV,138,6600,910800,NULL,PENDIENTE
185,2022,Noviembre,23/11/2022 00:00,NORMAL,45,INDUSTRIA DE MATERIALES DE EMPAQUE LIMITADA,120 DIAS C/FACTURA,935.29,DOLAR,GEFO1105,BOTTOM PAD CTN COATING PERFORADO 360X460 3.0 GR,188,1100,206800,UNI,APROBADA
185,2022,Noviembre,23/11/2022 00:00,NORMAL,45,INDUSTRIA DE MATERIALES DE EMPAQUE LIMITADA,120 DIAS C/FACTURA,935.29,DOLAR,GESU1104,GENERADOR CTN 330X460 8.0 GR AZUL (USA),155,4300,666500,UNI,APROBADA
185,2022,Noviembre,23/11/2022 00:00,NORMAL,45,INDUSTRIA DE MATERIALES DE EMPAQUE LIMITADA,120 DIAS C/FACTURA,935.29,DOLAR,GESU1111,GENERADOR CTN 330X460 7.0 GR ECO BURDEO (CE),6,19100,114600,UNI,APROBADA
186,2022,Noviembre,24/11/2022 00:00,GENERAL,103716,ELIZABETH SOLEDAD REYES REYES,30 DIAS C/FACTURA,924.63,PESOS,NULL,FABRICACION TAPAS PARA BINS A MEDIDA,135,6800,918000,NULL,APROBADA
187,2022,Noviembre,23/11/2022 00:00,NORMAL,10236,TRUPAL S.A,120 DIAS C/FACTURA,935.29,DOLAR,PECJ1112,CAJA CTN 406X608X117/123 MAQ/P84-L WMSC GRAPES 20-21,126,8300,1045800,UNI,APROBADA
188,2022,Noviembre,24/11/2022 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,924.63,PESOS,ADST1559,ADH STICKER PEACHES FLAT COOP 70X50 MM,103,9700,999100,UNI,APROBADA
189,2022,Noviembre,23/11/2022 00:00,NORMAL,10236,TRUPAL S.A,120 DIAS C/FACTURA,935.29,DOLAR,PECJ1112,CAJA CTN 406X608X117/123 MAQ/P84-L WMSC GRAPES 20-21,99,10600,1049400,UNI,APROBADA
190,2022,Noviembre,25/11/2022 00:00,NORMAL,10245,PURA FRUIT COMPANY SA,60 DIAS C/FACTURA,911.96,DOLAR,PEAD1101,ADH STICKER VARIEDAD UVA RED SEEDLESS 5 CM,154,3900,600600,UNI,APROBADA
190,2022,Noviembre,25/11/2022 00:00,NORMAL,10245,PURA FRUIT COMPANY SA,60 DIAS C/FACTURA,911.96,DOLAR,PEBO1134,BOLSA RACIMO ZIP-POUCH WMSC S/G#4023 RED PERU T22-23,134,6700,897800,UNI,APROBADA
190,2022,Noviembre,25/11/2022 00:00,NORMAL,10245,PURA FRUIT COMPANY SA,60 DIAS C/FACTURA,911.96,DOLAR,PEBO1147,BOLSA RACIMO ZIP-CPP CLEAR #4023 RED PERU T22-23,152,4500,684000,UNI,APROBADA
191,2022,Noviembre,25/11/2022 00:00,GENERAL,103663,IMAGICAIR,30 DIAS C/FACTURA,911.96,UNIDAD DE FOMENTO,NULL,DESAARROLLO NOVIEMBRE 1 DE 4,90,10900,981000,NULL,PENDIENTE
192,2022,Noviembre,28/11/2022 00:00,GENERAL,10144,CRISTIAN TAGLE LARA,30 DIAS C/FACTURA,915.81,PESOS,NULL,IMANTADO 0.35 MM ROLLO 30 MT.,159,4400,699600,NULL,APROBADA
193,2022,Noviembre,01/11/2022 00:00,NORMAL,441,AGRICOLA LLAHUEN S.A.,30 DIAS C/FACTURA,945.31,DOLAR,CJCT1451,CAJA CTN 406X608X156/162 P84-L AZUL (APT),126,7800,982800,UNI,APROBADA
193,2022,Noviembre,01/11/2022 00:00,NORMAL,441,AGRICOLA LLAHUEN S.A.,30 DIAS C/FACTURA,945.31,DOLAR,CJCT1454,CAJA CTN 406X608X167/175 MAQ/P84LL CUTIES ORGANICA,123,5900,725700,UNI,APROBADA
193,2022,Noviembre,01/11/2022 00:00,NORMAL,441,AGRICOLA LLAHUEN S.A.,30 DIAS C/FACTURA,945.31,DOLAR,PAMA1120,PALLET 1.016X1.220 TACO 9 TABLAS C48 (T12-13),1,20500,20500,UNI,APROBADA
194,2022,Noviembre,28/11/2022 00:00,NORMAL,135,QUIMICA ITALQUIM,75 DIAS C/FACTURA,915.81,DOLAR,QUQU1139,PENBOTEC 400 SC,6,19200,115200,LTS,APROBADA
195,2022,Noviembre,28/11/2022 00:00,GENERAL,595,MARCO ANTONIO PONCE REYES,30 DIAS C/FACTURA,915.81,PESOS,NULL,FUMACACION 25 NOVIEMBRE,84,11500,SIN REGISTRO,NULL,PENDIENTE
196,2022,Noviembre,28/11/2022 00:00,GENERAL,103718,IMPRENTA BUIN LIMITADA,CONTADO,915.81,PESOS,NULL,REGLAMENTO INTERNO ,184,2100,386400,NULL,PENDIENTE
197,2022,Noviembre,28/11/2022 00:00,GENERAL,103718,IMPRENTA BUIN LIMITADA,15 DIAS C/FACTURA,915.81,PESOS,NULL,REGLAMENTO INTERNO ,73,12600,919800,NULL,PENDIENTE
198,2022,Noviembre,28/11/2022 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,915.81,PESOS,GNGN1108,FILM AUTOMATICO MAQUINA (12KG X UNI),1,20700,20700,UNI,APROBADA
199,2022,Noviembre,29/11/2022 00:00,GENERAL,103719,EL ALMENDRO INVERSIONES LTDA,15 DIAS C/FACTURA,916.36,PESOS,NULL,RESERVA LOCAL FIESTA DE NAVIDAD,48,15900,763200,NULL,PENDIENTE
200,2022,Noviembre,30/11/2022 00:00,NORMAL,10112,ENVAPACK,90 DIAS C/FACTURA,905.7,DOLAR,CTPA1106,PAPEL CAMISA 450X500 27 GR BLANCO PERFORADO,46,6700,308200,KGS,APROBADA
201,2022,Noviembre,30/11/2022 00:00,NORMAL,182,CARTOCOR CHILE S.A.,90 DIAS C/FACTURA,905.7,DOLAR,FOCT1152,FONDO CTN 305X508X088/094 MAQ/P84-LL KRAFT CEREZA T22-23,102,10300,1050600,UNI,APROBADA
201,2022,Noviembre,30/11/2022 00:00,NORMAL,182,CARTOCOR CHILE S.A.,90 DIAS C/FACTURA,905.7,DOLAR,TACT1215,TAPA CTN 305X508X093/096 MAQ/TELESCOPICA QIDU T22-23,1,20400,20400,UNI,APROBADA
201,2022,Noviembre,30/11/2022 00:00,NORMAL,182,CARTOCOR CHILE S.A.,90 DIAS C/FACTURA,905.7,DOLAR,TACT1216,TAPA CTN 305X508X093/096 MAQ/TELESCOPICA QILIN T22-23,34,15800,537200,UNI,APROBADA
202,2022,Noviembre,30/11/2022 00:00,GENERAL,103709,CLIPERPLAST S.A.,30 DIAS C/FACTURA,905.7,PESOS,NULL,BOLSAS PLASTICA HERMETICAS 34X45,178,2300,409400,NULL,PENDIENTE
203,2022,Noviembre,30/11/2022 00:00,GENERAL,10349,VIMAR GROUP SPA,30 DIAS C/FACTURA,905.7,DOLAR,NULL,ANNUAL BASIC MAINTENANCE RENEWAL - VEEAM BACKUP,42,15500,651000,NULL,APROBADA
204,2022,Noviembre,30/11/2022 00:00,NORMAL,10245,PURA FRUIT COMPANY SA,60 DIAS C/FACTURA,905.7,DOLAR,PEAD1119,ADH STICKER SAMS SUMMIT ALLISON T21-22 83X57 MM,170,2900,SIN REGISTRO,UNI,APROBADA
204,2022,Noviembre,30/11/2022 00:00,NORMAL,10245,PURA FRUIT COMPANY SA,60 DIAS C/FACTURA,905.7,DOLAR,PEAD1138,ADHE COSTCO RED SEEDLESS 3LBS 71X71MM T22-23,120,7100,852000,UNI,APROBADA
204,2022,Noviembre,30/11/2022 00:00,NORMAL,10245,PURA FRUIT COMPANY SA,60 DIAS C/FACTURA,905.7,DOLAR,PEBO1134,BOLSA RACIMO ZIP-POUCH WMSC S/G#4023 RED PERU T22-23,159,3900,620100,UNI,APROBADA
204,2022,Noviembre,30/11/2022 00:00,NORMAL,10245,PURA FRUIT COMPANY SA,60 DIAS C/FACTURA,905.7,DOLAR,PECJ1116,CAJA CTN 406X608X127/133 MAQ SAMS RED SEEDLESS T21-22,1,20100,20100,UNI,APROBADA
204,2022,Noviembre,30/11/2022 00:00,NORMAL,10245,PURA FRUIT COMPANY SA,60 DIAS C/FACTURA,905.7,DOLAR,PECJ1118,CAJA CTN 406X608X127/133 MAQ COSTCO RED SEEDLESS T21-22,178,2400,427200,UNI,APROBADA
204,2022,Noviembre,30/11/2022 00:00,NORMAL,10245,PURA FRUIT COMPANY SA,60 DIAS C/FACTURA,905.7,DOLAR,PECT1116,CINTILLO CARTULINA COSTCO RED 589X060 T22-23,145,4600,667000,UNI,APROBADA
205,2022,Noviembre,30/11/2022 00:00,NORMAL,517,DECCO CHILE SPA,90 DIAS C/FACTURA,905.7,DOLAR,QUQU1163,DECCO ANTIFOAM 032,35,16200,567000,LTS,APROBADA
206,2022,Noviembre,30/11/2022 00:00,GENERAL,374,DIMERC S.A.,30 DIAS C/FACTURA,905.7,PESOS,NULL,CAJA NAVIDE�A 2022 FAMILIAR  ROJA,49,14700,720300,NULL,APROBADA
207,2022,Noviembre,30/11/2022 00:00,GENERAL,10345,SALINAS Y FABRES S.A.,CONTADO,905.7,PESOS,NULL,SERVICIOS,108,8400,SIN REGISTRO,NULL,PENDIENTE
207,2022,Noviembre,30/11/2022 00:00,GENERAL,10345,SALINAS Y FABRES S.A.,CONTADO,905.7,PESOS,NULL,REPUESTOS,1,20900,20900,NULL,PENDIENTE
208,2022,Diciembre,01/12/2022 00:00,GENERAL,10341,YALITECH,30 DIAS C/FACTURA,894.82,PESOS,NULL,REFRACTOMETRO DIGITAL 0-50.0% BRIX,51,14400,SIN REGISTRO,NULL,APROBADA
209,2022,Diciembre,02/12/2022 00:00,GENERAL,103707,SERVICIO DE CLIMATIZACION ALVAREZ SPA,30 DIAS C/FACTURA,885.77,PESOS,NULL,RADIADOR CALEFACCION,1,19700,19700,NULL,PENDIENTE
210,2022,Diciembre,02/12/2022 00:00,GENERAL,146,VETO CIA LTDA,30 DIAS C/FACTURA,885.77,PESOS,NULL,DESPACHO,42,15500,651000,NULL,APROBADA
210,2022,Diciembre,02/12/2022 00:00,GENERAL,146,VETO CIA LTDA,30 DIAS C/FACTURA,885.77,PESOS,NULL,PAPEL CLORO LIBRE ALTO.50 TIRAS RANGO 0-750MG7L,37,16100,595700,NULL,APROBADA
211,2022,Diciembre,02/12/2022 00:00,NORMAL,403,M Y V (MARTINEZ Y VALDIVIESO),CONVENIO GESEX,885.77,DOLAR,QUQU1140,PANZER GOLD (CONCENTRADO SOLUBLE),90,4100,369000,LTS,APROBADA
212,2022,Diciembre,02/12/2022 00:00,NORMAL,721,IMICAR,120 DIAS C/FACTURA,885.77,DOLAR,CJCT1334,CAJA CTN 404X508X121/125 MAQ/P84-L ENJOY GRAPES T18-19,164,3700,606800,UNI,APROBADA
212,2022,Diciembre,02/12/2022 00:00,NORMAL,721,IMICAR,120 DIAS C/FACTURA,885.77,DOLAR,CJCT1344,CAJA CTN 406X508X121/125 MAQ/P84-L ARTESANO 22-23,136,7200,979200,UNI,APROBADA
213,2022,Diciembre,02/12/2022 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,885.77,PESOS,GNGN1109,FILM PREESTIRADO MANUAL (1.890 KG X UNI),115,8200,943000,UNI,APROBADA
214,2022,Diciembre,05/12/2022 00:00,GENERAL,301,DICTUC S.A.,CONTADO,881.87,UNIDAD DE FOMENTO,NULL,ASESORIA EQUIPO I+D+I,1,20200,20200,NULL,APROBADA
215,2022,Diciembre,05/12/2022 00:00,NORMAL,103720,REVENNA SOLUCION INDUSTRIAL SPA,15 DIAS C/FACTURA,881.87,PESOS,P�IN0280,GUANTE DE HILO ALGOD�N C/PUNTOS NEGROS,81,11400,923400,UNI,APROBADA
216,2022,Diciembre,05/12/2022 00:00,NORMAL,103658,LINEA PET PERU SA,120 DIAS C/FACTURA,881.87,DOLAR,PECL1101,CLAMSHELL PET 3 LBS UVAS SAM�S ALT 126,92,10200,938400,UNI,APROBADA
